,Accident Year,Pipeline Location,Pipeline Type,Liquid Type,Accident City,Accident County,Accident State,Accident Latitude,Accident Longitude,Cause Category,Cause Subcategory,Unintentional Release (Barrels),Liquid Recovery (Barrels),Net Loss (Barrels),Liquid Ignition,Liquid Explosion,Pipeline Shutdown,Public Evacuations,Property Damage Costs,Lost Commodity Costs,Public/Private Property Damage Costs,Emergency Response Costs,Environmental Remediation Costs,Other Costs,All Costs,month,day
659,2011,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",CARTERET,MIDDLESEX,NJ,40.588225,-74.222514,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,1.19,1.19,0.0,NO,NO,NO,0.0,1800.0,200.0,0.0,4500.0,7800.0,0.0,14300,11,21
660,2011,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MILAM,MACON,IL,39.711344,-88.85166,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0.01,0.01,0.0,NO,NO,YES,0.0,660000.0,1.0,19600.0,27000.0,2750.0,0.0,709351,11,21
661,2011,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",SULPHUR,CALCASIEU,LA,30.16485,-93.35127,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,85.0,0.0,85.0,NO,NO,YES,0.0,0.0,2785.0,0.0,0.0,0.0,0.0,2785,11,22
662,2011,ONSHORE,UNDERGROUND,CRUDE OIL,FULSHEAR,FORT BEND,TX,29.724843,-95.884289,CORROSION,EXTERNAL,100.0,100.0,0.0,NO,NO,,,3500.0,10000.0,0.0,0.0,5900000.0,0.0,5913500,11,29
663,2011,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",HOUSTON,HARRIS,TX,29.79428,-95.28162,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,1855.0,1855.0,0.0,NO,NO,YES,0.0,50000.0,0.0,0.0,26500.0,18500.0,30000.0,125000,11,30
664,2011,ONSHORE,ABOVEGROUND,CRUDE OIL,RULE,HASKELL,TX,33.22053,-99.87124,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.36,0.0,0.36,NO,NO,YES,,1650.0,35.0,0.0,2000.0,500.0,0.0,4185,12,1
665,2011,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",NO TREES,ECTOR,TX,31.85557,-102.67191,CORROSION,EXTERNAL,5.0,0.0,5.0,NO,NO,YES,0.0,20000.0,500.0,0.0,0.0,20000.0,0.0,40500,12,1
666,2011,ONSHORE,ABOVEGROUND,CRUDE OIL,COALINGA,FRESNO,CA,36.18992091,-120.35680577,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.02,0.0,0.02,YES,NO,NO,0.0,340000.0,0.0,0.0,0.0,0.0,0.0,340000,12,1
667,2011,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PASADENA ,HARRIS,TX,29.43573,-95.121835,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR'S CONTRACTOR,0.12,0.12,0.0,NO,NO,YES,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3,12,1
668,2011,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PASADENA,HARRIS,TX,29.43573,-95.121835,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,10.0,10.0,0.0,NO,NO,YES,0.0,1000.0,150.0,0.0,0.0,0.0,0.0,1150,12,3
669,2011,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",OXFORD,CALHOUN,AL,33.59872,-85.82542,INCORRECT OPERATION,INCORRECT INSTALLATION,69.0,68.0,1.0,NO,NO,YES,,20000.0,10000.0,3200.0,300000.0,500000.0,0.0,833200,12,6
670,2011,ONSHORE,UNDERGROUND,CRUDE OIL,ALEXANDER,MCKENZIE,ND,47.907607,-103.650532,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,800.0,650.0,150.0,NO,NO,YES,0.0,6232.0,10000.0,0.0,5000.0,0.0,0.0,21232,12,6
671,2011,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",DES MOINES,POLK,IA,41.565497,-93.526862,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.24,0.0,0.24,NO,NO,YES,0.0,15200.0,30.0,0.0,500.0,0.0,0.0,15730,12,6
672,2011,ONSHORE,ABOVEGROUND,CRUDE OIL,NEDERLAND,JEFFERSON,TX,29.9948,-93.9853,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",31.0,27.0,4.0,NO,NO,YES,0.0,26500.0,400.0,0.0,17221.0,8000.0,0.0,52121,12,6
673,2011,ONSHORE,ABOVEGROUND,CRUDE OIL,,,TX,33.68092,-97.075241,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,1.0,0.0,1.0,NO,NO,,,10.0,95.0,0.0,0.0,4500.0,0.0,4605,12,7
674,2011,ONSHORE,TANK,CRUDE OIL,JAL,LEA,NM,32.080874,-103.176847,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR'S CONTRACTOR,0.0,0.0,0.0,YES,YES,NO,0.0,190000.0,4750.0,0.0,0.0,0.0,0.0,194750,12,8
675,2011,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",MOORELAND,WOODWARD,OK,36.413056,-99.193611,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,360.0,0.0,360.0,NO,NO,YES,0.0,15085.0,14886.0,1000.0,1500.0,0.0,0.0,32471,12,8
676,2011,ONSHORE,UNDERGROUND,CRUDE OIL,ALEXANDER ND,MCKENZIE,ND,47.673856,-103.65985,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,1000.0,470.0,530.0,NO,NO,YES,0.0,4737.0,47302.0,0.0,5546.0,1940.0,0.0,59525,12,9
677,2011,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",PALMETTO,ST. LANDRY,LA,30.796962,-91.919893,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",3.06,0.0,3.06,NO,NO,YES,0.0,97000.0,70.0,0.0,10000.0,10000.0,0.0,117070,12,9
678,2011,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",NEMAHA CITY,NEMAHA,NE,40.31277,-95.72125,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,650.0,58.0,592.0,NO,NO,YES,0.0,31000.0,62384.0,3500.0,240000.0,1778261.0,131700.0,2246845,12,10
679,2011,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",NEMAHA CITY,NEMAH,NE,40.31277,-95.72125,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,2184.0,194.0,1990.0,NO,NO,YES,,31000.0,95147.0,3500.0,240000.0,1779261.0,131700.0,2280608,12,10
680,2011,ONSHORE,ABOVEGROUND,CRUDE OIL,CORSICANA,NAVARRO,TX,32.06704,-96.4719,CORROSION,INTERNAL,0.71,0.0,0.71,NO,NO,NO,0.0,100.0,96.0,0.0,500.0,7000.0,0.0,7696,12,11
681,2011,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GRANDVIEW,JOHNSON,TX,32.29488,-97.13418,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,0.23,0.23,0.0,NO,NO,YES,0.0,65.0,32.0,0.0,600.0,0.0,0.0,697,12,11
682,2011,ONSHORE,UNDERGROUND,CRUDE OIL,LOS ANGELES,LOS ANGELES COUNTY,CA,34.0522342,-118.2436849,CORROSION,INTERNAL,0.5,0.5,0.0,NO,NO,YES,0.0,0.0,50.0,0.0,12000.0,0.0,61000.0,73050,12,12
683,2011,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GREENSBORO,GUILFORD,NC,36.06889,-78.06611,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,3.3,2.0,1.3,NO,NO,YES,,2456.0,415.0,0.0,15000.0,4743.0,0.0,22614,12,12
684,2011,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PONCA CITY,KAY,OK,36.632156,-97.125787,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",250.0,150.0,100.0,NO,NO,NO,0.0,5000.0,31500.0,1000.0,10000.0,240000.0,0.0,287500,12,14
685,2011,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",TRENTON,EDGEFIELD,SC,33.6809,-81.8849,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,22.0,0.0,22.0,NO,NO,YES,0.0,2600.0,1266.0,0.0,0.0,0.0,0.0,3866,12,17
686,2011,ONSHORE,ABOVEGROUND,CRUDE OIL,FREEPORT,BRAZORIA,TX,28.93564,-95.320507,CORROSION,EXTERNAL,1.0,0.0,1.0,NO,NO,NO,0.0,10.0,90.0,0.0,0.0,15000.0,0.0,15100,12,19
687,2011,ONSHORE,UNDERGROUND,CRUDE OIL,SARATOGA,HARDIN,TX,30.2867,-94.5058,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,2.5,0.0,2.5,NO,NO,NO,0.0,0.0,242.0,0.0,5192.0,0.0,0.0,5434,12,20
688,2011,ONSHORE,ABOVEGROUND,CRUDE OIL,PARIS,MONROE,MO,39.45627,-92.08238,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.83,0.83,0.0,NO,NO,YES,0.0,5000.0,67.0,0.0,0.0,744.0,0.0,5811,12,20
689,2011,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PORT ARTHUR,JEFFERSON,TX,29.893363,-93.9928,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,2.0,1.0,1.0,NO,NO,NO,0.0,0.0,100.0,0.0,500.0,500.0,0.0,1100,12,27
690,2011,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",KERMIT,LOVING,TX,31.78341,-103.46442,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",3283.0,0.0,3283.0,NO,NO,YES,0.0,105000.0,100000.0,0.0,12000.0,0.0,0.0,217000,12,27
691,2011,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",KERMIT,LOVING,TX,31.78341,-103.46442,ALL OTHER CAUSES,MISCELLANEOUS,0.0,0.0,0.0,YES,NO,YES,0.0,0.0,0.0,0.0,10500.0,0.0,0.0,10500,12,28
692,2011,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",,,TX,29.750786,-95.209372,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,0.23,0.2,0.03,NO,NO,,,100.0,30.0,0.0,0.0,1500.0,0.0,1630,12,29
693,2011,ONSHORE,ABOVEGROUND,CRUDE OIL,HAWLEY,JONES,TX,32.63239,-99.80477,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,2.0,0.0,2.0,NO,NO,NO,0.0,940.0,192.0,0.0,900.0,1580.0,0.0,3612,12,29
694,2011,ONSHORE,UNDERGROUND,CRUDE OIL,PLAINVILLE,ELLIS,KS,39.10878,-99.17953,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",150.0,100.0,50.0,NO,NO,YES,0.0,3000.0,4000.0,2500.0,5000.0,142800.0,0.0,157300,12,30
695,2012,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",MEDFORD,GRANT,OK,36.773902,-97.757636,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,33.79,20.0,13.79,NO,NO,YES,0.0,1600.0,292.0,0.0,600.0,0.0,0.0,2492,1,1
696,2012,ONSHORE,TANK,CRUDE OIL,BYRON,BIG HORN,WY,44.817233,-108.501412,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,1.5,1.5,0.0,NO,NO,NO,0.0,2000.0,150.0,0.0,3700.0,700.0,0.0,6550,1,4
697,2012,ONSHORE,UNDERGROUND,CRUDE OIL,ROBERT LEE,COKE,TX,31.9587,-100.54374,CORROSION,INTERNAL,117.0,0.0,117.0,NO,NO,YES,0.0,35000.0,11466.0,0.0,5000.0,38156.0,0.0,89622,1,6
698,2012,ONSHORE,ABOVEGROUND,CRUDE OIL,,,TX,38.866606,-98.837622,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.12,0.0,0.12,NO,NO,,,100.0,15.0,0.0,600.0,600.0,0.0,1315,1,9
699,2012,ONSHORE,TANK,CRUDE OIL,SULPHUR,CALCASIEU,LA,30.158686,-93.339919,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,0.5,0.5,0.0,NO,NO,,,0.0,50.0,0.0,10000.0,0.0,0.0,10050,1,10
700,2012,ONSHORE,UNDERGROUND,CRUDE OIL,HULL,LIBERTY,TX,30.0889,-94.6507,CORROSION,INTERNAL,2.0,0.0,2.0,NO,NO,NO,0.0,3837.0,292.0,5000.0,10000.0,4000.0,0.0,23129,1,11
701,2012,ONSHORE,ABOVEGROUND,CRUDE OIL,FELLOWS,KERN,CA,35.2256,-119.562467,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,0.84,0.84,0.0,NO,NO,NO,0.0,500.0,85.0,0.0,2000.0,500.0,0.0,3085,1,12
702,2012,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",PONTOTOC,JOHNSON,OK,34.521102,-96.623514,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,0.14,0.0,0.14,NO,NO,,0.0,30.0,3.0,0.0,0.0,0.0,0.0,33,1,12
703,2012,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",WELLINGTON,LORRAIN,OH,41.17974,-82.21559,EXCAVATION DAMAGE,PREVIOUS DAMAGE DUE TO EXCAVATION,1950.0,728.5,1221.5,NO,NO,YES,70.0,852922.0,3289.0,716710.0,14091554.0,2240119.0,0.0,17904594,1,12
704,2012,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",AUSTELL,COBB,GA,33.857292,-84.629335,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,0.31,0.31,0.0,NO,NO,NO,,0.0,40.0,0.0,10000.0,0.0,0.0,10040,1,14
705,2012,ONSHORE,ABOVEGROUND,CRUDE OIL,FAIRBANKS,FAIRBANKS NORTH STAR BOROUGH,AK,65.31111,-148.279,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,3.26,3.26,0.0,NO,NO,,0.0,6415.0,0.0,0.0,24825.0,6000.0,0.0,37240,1,14
706,2012,ONSHORE,UNDERGROUND,CRUDE OIL,CARSON,LOS ANGELES,CA,33.802717,-118.249779,CORROSION,INTERNAL,2.0,0.0,2.0,NO,NO,NO,0.0,75000.0,200.0,0.0,38000.0,15000.0,0.0,128200,1,16
707,2012,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",760 ROOSEVELT AVENUE,MIDDLESEX,NJ,40.58888,-74.22233,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,75.0,64.0,11.0,NO,NO,YES,0.0,154099.0,12000.0,0.0,67207.0,78541.0,0.0,311847,1,17
708,2012,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PASADENA,HARRIS,TX,40.52243,-74.25384,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,2.0,2.0,0.0,NO,NO,YES,,35000.0,5.0,0.0,0.0,0.0,0.0,35005,1,17
709,2012,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",BELTON,ANDERSON,SC,34.553462,-82.48791,CORROSION,INTERNAL,323.8,300.5,23.3,NO,NO,NO,,550000.0,32000.0,0.0,64000.0,454000.0,0.0,1100000,1,18
710,2012,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",KANSAS CITY,WYANDOTTE,KS,39.12851,-94.60418,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.71,0.0,0.71,NO,NO,YES,,2000.0,30.0,0.0,0.0,0.0,0.0,2030,1,18
711,2012,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PAULDING,JASPER,MS,32.02879,-89.10231,CORROSION,INTERNAL,0.95,0.95,0.0,NO,NO,NO,,32535.0,120.0,0.0,59868.0,0.0,0.0,92523,1,20
712,2012,ONSHORE,TANK,CRUDE OIL,VERNON,MARION,IL,38.78778,-89.08389,NATURAL FORCE DAMAGE,TEMPERATURE,0.17,0.17,0.0,NO,NO,NO,0.0,500.0,0.0,0.0,3500.0,500.0,0.0,4500,1,20
713,2012,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",PLEASANT HILL ,POLK,IA,41.56563,-93.526816,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,11.9,5.95,5.95,NO,NO,YES,0.0,3.0,890.0,0.0,1500.0,3000.0,0.0,5393,1,22
714,2012,ONSHORE,ABOVEGROUND,CRUDE OIL,ST. JAMES,ST. JAMES,LA,30.011111,-90.838889,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.5,0.5,0.0,NO,NO,NO,0.0,1000.0,0.0,0.0,4000.0,0.0,0.0,5000,1,22
715,2012,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",WESTMORELAND,HEMPFIELD TOWNSHIP,PA,40.29213,-79.5866,ALL OTHER CAUSES,MISCELLANEOUS,0.6,0.43,0.17,NO,NO,YES,0.0,0.0,25.0,0.0,800.0,100.0,0.0,925,1,23
716,2012,ONSHORE,UNDERGROUND,CRUDE OIL,EL DORADO,UNION,AR,33.20242,-92.65195,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,60.0,59.0,1.0,NO,NO,YES,0.0,14035.0,97.0,5000.0,3400.0,20000.0,0.0,42532,1,25
717,2012,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",FAIRCHILD,EAU CLAIRE,WI,44.642128,-90.957761,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",1.52,0.0,1.52,NO,NO,NO,0.0,264734.0,759.0,0.0,300.0,0.0,0.0,265793,1,26
718,2012,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",ARTESIA,EDDY,NM,32.84745,-104.38975,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0.36,0.0,0.36,NO,NO,,0.0,200.0,37.0,0.0,100.0,2500.0,0.0,2837,1,26
719,2012,ONSHORE,TANK,CRUDE OIL,CASPER,NATRONA,WY,42.854803,-106.41171,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR'S CONTRACTOR,440.0,245.0,195.0,NO,NO,,0.0,15000.0,17550.0,0.0,5000.0,87610.0,0.0,125160,1,27
720,2012,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",KANSAS CITY,WYANDOTTE,KS,39.136219,-94.601051,NATURAL FORCE DAMAGE,TEMPERATURE,262.0,242.0,20.0,NO,NO,YES,,5000.0,36000.0,0.0,5000.0,132748.0,0.0,178748,1,28
721,2012,ONSHORE,ABOVEGROUND,CRUDE OIL,BLIM,HILL,TX,31.15279,-97.37467,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,70.0,70.0,0.0,NO,NO,NO,0.0,181.0,0.0,0.0,0.0,0.0,0.0,181,1,30
722,2012,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MILWAUKEE,MILWAUKEE,WI,42.9517,-87.8962,CORROSION,EXTERNAL,215.0,128.0,87.0,NO,NO,YES,0.0,11614000.0,11000.0,0.0,4125000.0,200000.0,0.0,15950000,1,31
723,2012,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",MT BELVIEU,CHAMBERS,TX,29.84722,-94.90222,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0.16,0.0,0.16,NO,NO,NO,0.0,1500.0,50.0,0.0,0.0,0.0,0.0,1550,2,1
724,2012,ONSHORE,UNDERGROUND,CRUDE OIL,MONAHANS,WARD,TX,31.47285,-102.89311,INCORRECT OPERATION,OTHER INCORRECT OPERATION,26.0,20.0,6.0,NO,NO,YES,0.0,2000.0,2600.0,5000.0,26000.0,10000.0,12000.0,57600,2,3
725,2012,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",BEAUMONT,JEFFERSON,TX,29.97501,-94.05586,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.33,0.33,0.0,NO,NO,NO,,19500.0,40.0,0.0,0.0,19000.0,0.0,38540,2,6
726,2012,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",HAMMOND,LAKE,IN,41.6076,-87.4667,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.24,0.24,0.0,NO,NO,NO,0.0,19230.0,0.0,0.0,6000.0,0.0,1998.0,27228,2,6
727,2012,ONSHORE,TANK,CRUDE OIL,CUSHING,PAYNE,OK,35.951559,-96.75914,INCORRECT OPERATION,INCORRECT INSTALLATION,32.0,30.0,2.0,NO,NO,NO,,0.0,200.0,0.0,0.0,17096.0,0.0,17296,2,6
728,2012,ONSHORE,ABOVEGROUND,CRUDE OIL,LONG BEACH,LOS ANGELES,CA,33.764,-118.228,CORROSION,EXTERNAL,0.5,0.5,0.0,NO,NO,NO,,20000.0,50.0,0.0,5000.0,0.0,0.0,25050,2,7
729,2012,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",LIMA,ALLEN,OH,40.696043,-84.126666,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.6,0.6,0.0,NO,NO,NO,0.0,40500.0,0.0,0.0,43000.0,12500.0,0.0,96000,2,7
730,2012,ONSHORE,ABOVEGROUND,CRUDE OIL,WHITE OAK,GREGG,TX,32.51846,-94.84417,INCORRECT OPERATION,INCORRECT INSTALLATION,0.35,0.0,0.35,NO,NO,NO,0.0,0.0,34.0,0.0,2000.0,0.0,0.0,2034,2,9
731,2012,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",WICHITA,SEDGWICK,KS,37.761233,-97.307172,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.48,0.0,0.48,NO,NO,,0.0,10000.0,75.0,0.0,0.0,0.0,1500.0,11575,2,12
732,2012,ONSHORE,UNDERGROUND,CRUDE OIL,NEAREST CITY ST. JAMES,ST. JAMES,LA,30.01612,-90.865628,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.45,0.45,0.0,NO,NO,NO,0.0,0.0,0.0,0.0,1000.0,2000.0,0.0,3000,2,13
733,2012,ONSHORE,UNDERGROUND,CRUDE OIL,,,OK,34.94212,-98.16142,CORROSION,INTERNAL,100.0,0.0,100.0,NO,NO,,,0.0,10000.0,0.0,20000.0,45000.0,0.0,75000,2,14
734,2012,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",APPLE VALLEY,DAKOTA,MN,44.73486,-93.19663,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,1477.0,1195.24,281.76,NO,NO,NO,0.0,500.0,165425.0,0.0,414000.0,1797701.0,0.0,2377626,2,14
735,2012,ONSHORE,ABOVEGROUND,CRUDE OIL,CORPUS CHRISTI,NUECES,TX,27.83146,-97.51851,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,1.2,1.1,0.1,NO,NO,NO,0.0,1000.0,100.0,0.0,5000.0,10350.0,0.0,16450,2,15
736,2012,ONSHORE,TANK,CRUDE OIL,WESTLAKE,CALCASIEU,LA,30.239319,-93.268658,CORROSION,INTERNAL,0.83,0.83,0.0,NO,NO,NO,0.0,825000.0,50.0,0.0,0.0,0.0,0.0,825050,2,15
737,2012,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",,YELLOWSTONE,MT,45.65804642,-108.75964879,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.35,0.0,0.35,NO,NO,,,480.0,30.0,0.0,0.0,100.0,0.0,610,2,15
738,2012,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",CONROE,MONTGOMERY,TX,30.26630836,-95.35229159,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,14.0,14.0,0.0,NO,NO,YES,0.0,1000.0,1600.0,0.0,50000.0,849000.0,0.0,901600,2,15
739,2012,ONSHORE,UNDERGROUND,CRUDE OIL,STERLING,ARENAC,MI,44.05727,-84.108636,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,20.0,20.0,0.0,NO,NO,YES,0.0,50000.0,2000.0,0.0,120000.0,128000.0,0.0,300000,2,15
740,2012,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",AVENEL,MIDDLESEX,NJ,40.57729,-74.25051,NATURAL FORCE DAMAGE,TEMPERATURE,5.4,5.4,0.0,NO,NO,NO,,100.0,1000.0,0.0,30000.0,30000.0,0.0,61100,2,15
